analysis_scope,primary_estimand,delta_definition,lower_is_better,two_sided_alpha,minimum_nonzero_primary_deltas_for_resolution,planned_tie_tolerance,suite_id,suite_role,candidate_strategy,reference_strategy,n_independent_runs,n_nonzero_deltas,mean_loss_delta,median_loss_delta,sd_loss_delta,sem_loss_delta,t_ci_low,t_ci_high,bootstrap_ci_low,bootstrap_ci_high,exact_sign_flip_p_two_sided,wins,ties,losses,planned_no_tie_min_two_sided_p,attainable_min_two_sided_p,exact_test_resolution_sufficient,distinct_assignment_runs,identical_assignment_runs,confidence,bootstrap_resamples,bootstrap_seed,bootstrap_seed_scheme,holm_p_within_suite
prespecified_primary_suite,"Mean paired final-validation-loss difference, spectral_effective minus the exact-cost uniform rank-4 reference, across eight prespecified c_attn/c_fc base-seed runs. Lower is better. The attention-output-projection suite and all other allocation rules are secondary or boundary analyses and are not pooled with the primary suite.",candidate_minus_reference,True,0.050000000000000003,6,2,cattn_cfc,primary,spectral_effective,uniform_r4,8,8,-0.0070257661864162602,-0.0065667368471622467,0.0018486940617279059,0.00065361205369355202,-0.0085713130997133978,-0.0054802192731191225,-0.0083426544442773976,-0.0060258745914326742,0.0078125,8,0,0,0.0078125,0.0078125,True,8,0,0.94999999999999996,10000,1192965711861412371,sha256(plan_sha256|label)_first8_mod_2^63_v1,0.0390625
