experiment,subset,outcome,model,predictors,n,k,ols_r2,adj_r2,rmse,aic,spearman_first_predictor,abs_spearman_first_predictor
lora_rank,nondiverged_val_loss_lt_1,excess_val_loss,adapter_frobenius,adapter_frobenius,97,2,0.5717709534643014,0.5672632792902415,0.05114437888492729,-572.7819213080794,-0.9287423732379549,0.9287423732379549
lora_rank,nondiverged_val_loss_lt_1,excess_val_loss,adapter_stable_rank,adapter_stable_rank,97,2,0.4649990159032217,0.45936742659693985,0.05716591223826365,-551.1887146074672,-0.7118577205190189,0.7118577205190189
lora_rank,nondiverged_val_loss_lt_1,excess_val_loss,adapter_effective_rank,adapter_effective_rank,97,2,0.3650922022134908,0.35840896223679075,0.06227520678743463,-534.5812280485619,-0.6331877011517132,0.6331877011517132
lora_rank,nondiverged_val_loss_lt_1,excess_val_loss,adapter_detectable_plus_alpha,"adapter_detectable_rank,log2_alpha",97,3,0.3704991205842637,0.357105484852014,0.062009469852237126,-533.4108241881498,,
lora_rank,nondiverged_val_loss_lt_1,excess_val_loss,log_adapter_frobenius,log10_adapter_frobenius,97,2,0.32092733632135984,0.31377920301947937,0.06440476084024653,-528.058138144223,-0.9287423732379549,0.9287423732379549
lora_rank,nondiverged_val_loss_lt_1,excess_val_loss,adapter_detectable,adapter_detectable_rank,97,2,0.31542957617247425,0.3082235717111319,0.06466494518622666,-527.2759897527272,-0.6249703534721137,0.6249703534721137
lora_rank,nondiverged_val_loss_lt_1,excess_val_loss,adapter_overlap_true,adapter_mean_overlap_true,97,2,0.288648631781498,0.2811607226423559,0.06591768297518286,-523.5536173274721,-0.533189564485588,0.533189564485588
lora_rank,nondiverged_val_loss_lt_1,excess_val_loss,alpha,log2_alpha,97,2,0.2559487120930283,0.24811659327295488,0.06741573661474219,-519.1941006114275,-0.7245981764700771,0.7245981764700771
lora_rank,nondiverged_val_loss_lt_1,excess_val_loss,rank_plus_alpha,"log2_rank,log2_alpha",97,3,0.2559874061728731,0.24015735098506175,0.06741398362818514,-517.1991451875253,,
lora_rank,nondiverged_val_loss_lt_1,excess_val_loss,intruder_energy,intruder_energy,97,2,0.23766449858561978,0.22963991436020537,0.06823904186143777,-516.8392528024376,0.39800500063351096,0.39800500063351096
lora_rank,nondiverged_val_loss_lt_1,excess_val_loss,intruder_count,intruder_count,97,2,0.1096342171001845,0.10026194570123903,0.07374695253788062,-501.7804275725928,0.39500228724224756,0.39500228724224756
lora_rank,nondiverged_val_loss_lt_1,excess_val_loss,rank,log2_rank,97,2,0.006573168982758504,-0.0038839555542651283,0.07789826601246867,-491.1562075709986,0.0056350386467268,0.0056350386467268
lora_rank,nondiverged_val_loss_lt_1,excess_val_loss,gradient_detectable,gradient_detectable_rank,97,2,0.002538027179259106,-0.007961572534643357,0.07805631087105083,-490.76300701647,0.010963225241337865,0.010963225241337865
lora_rank,all,final_val_loss,intruder_energy,intruder_energy,105,2,0.9999578191349116,0.9999574096119496,0.9757277746960868,-1.1600466769301283,0.5504997077407041,0.5504997077407041
lora_rank,all,final_val_loss,adapter_frobenius,adapter_frobenius,105,2,0.9013339374273736,0.9003760144897752,47.190526751750255,813.3805652874787,-0.520754716981132,0.520754716981132
lora_rank,all,final_val_loss,adapter_detectable_plus_alpha,"adapter_detectable_rank,log2_alpha",105,3,0.06891369200172581,0.0506570977272498,144.96591347508982,1051.0647134136138,,
lora_rank,all,final_val_loss,rank_plus_alpha,"log2_rank,log2_alpha",105,3,0.057320108643643786,0.038836189205283866,145.86565547864575,1052.3640663292822,,
lora_rank,all,final_val_loss,intruder_count,intruder_count,105,2,0.037027443019349016,0.02767819489332335,147.42728976418027,1052.6003717325616,0.5358492301284332,0.5358492301284332
lora_rank,all,final_val_loss,adapter_overlap_true,adapter_mean_overlap_true,105,2,0.029838311857842248,0.020419266341898945,147.97658025328514,1053.3813441392565,-0.6049657889280531,0.6049657889280531
lora_rank,all,final_val_loss,rank,log2_rank,105,2,0.029427096588674928,0.02000405869147759,148.0079378008748,1053.4258402842695,-0.16150829806449715,0.16150829806449715
lora_rank,all,final_val_loss,alpha,log2_alpha,105,2,0.02789301205496908,0.018455080133172652,148.12486206128318,1053.591671937995,-0.4168209680427518,0.4168209680427518
lora_rank,all,final_val_loss,log_adapter_frobenius,log10_adapter_frobenius,105,2,0.02536496696251489,0.01590249091360718,148.31734251538256,1053.8643787281699,-0.520754716981132,0.520754716981132
lora_rank,all,final_val_loss,adapter_detectable,adapter_detectable_rank,105,2,0.016034788295786306,0.006481727987978525,149.02557235135177,1054.864762725075,-0.6735339249298788,0.6735339249298788
lora_rank,all,final_val_loss,adapter_effective_rank,adapter_effective_rank,105,2,0.015357562909550149,0.005797927597992469,149.07684781315606,1054.9370053259847,-0.6824141675695933,0.6824141675695933
lora_rank,all,final_val_loss,adapter_stable_rank,adapter_stable_rank,105,2,0.01445473932289687,0.004886338733798734,149.14517680849173,1055.0332362417917,-0.7243869188720522,0.7243869188720522
lora_rank,all,final_val_loss,gradient_detectable,gradient_detectable_rank,105,2,0.004236777057161412,-0.005430827049079712,149.91633880208406,1056.1162534080665,-0.01066492881985719,0.01066492881985719
lora_rank,nondiverged,final_val_loss,intruder_energy,intruder_energy,105,2,0.9999578191349116,0.9999574096119496,0.9757277746960868,-1.1600466769301283,0.5504997077407041,0.5504997077407041
lora_rank,nondiverged,final_val_loss,adapter_frobenius,adapter_frobenius,105,2,0.9013339374273736,0.9003760144897752,47.190526751750255,813.3805652874787,-0.520754716981132,0.520754716981132
lora_rank,nondiverged,final_val_loss,adapter_detectable_plus_alpha,"adapter_detectable_rank,log2_alpha",105,3,0.06891369200172581,0.0506570977272498,144.96591347508982,1051.0647134136138,,
lora_rank,nondiverged,final_val_loss,rank_plus_alpha,"log2_rank,log2_alpha",105,3,0.057320108643643786,0.038836189205283866,145.86565547864575,1052.3640663292822,,
lora_rank,nondiverged,final_val_loss,intruder_count,intruder_count,105,2,0.037027443019349016,0.02767819489332335,147.42728976418027,1052.6003717325616,0.5358492301284332,0.5358492301284332
lora_rank,nondiverged,final_val_loss,adapter_overlap_true,adapter_mean_overlap_true,105,2,0.029838311857842248,0.020419266341898945,147.97658025328514,1053.3813441392565,-0.6049657889280531,0.6049657889280531
lora_rank,nondiverged,final_val_loss,rank,log2_rank,105,2,0.029427096588674928,0.02000405869147759,148.0079378008748,1053.4258402842695,-0.16150829806449715,0.16150829806449715
lora_rank,nondiverged,final_val_loss,alpha,log2_alpha,105,2,0.02789301205496908,0.018455080133172652,148.12486206128318,1053.591671937995,-0.4168209680427518,0.4168209680427518
lora_rank,nondiverged,final_val_loss,log_adapter_frobenius,log10_adapter_frobenius,105,2,0.02536496696251489,0.01590249091360718,148.31734251538256,1053.8643787281699,-0.520754716981132,0.520754716981132
lora_rank,nondiverged,final_val_loss,adapter_detectable,adapter_detectable_rank,105,2,0.016034788295786306,0.006481727987978525,149.02557235135177,1054.864762725075,-0.6735339249298788,0.6735339249298788
lora_rank,nondiverged,final_val_loss,adapter_effective_rank,adapter_effective_rank,105,2,0.015357562909550149,0.005797927597992469,149.07684781315606,1054.9370053259847,-0.6824141675695933,0.6824141675695933
lora_rank,nondiverged,final_val_loss,adapter_stable_rank,adapter_stable_rank,105,2,0.01445473932289687,0.004886338733798734,149.14517680849173,1055.0332362417917,-0.7243869188720522,0.7243869188720522
lora_rank,nondiverged,final_val_loss,gradient_detectable,gradient_detectable_rank,105,2,0.004236777057161412,-0.005430827049079712,149.91633880208406,1056.1162534080665,-0.01066492881985719,0.01066492881985719
lora_rank,nondiverged_drop_top5pct_outcome,final_val_loss,intruder_energy,intruder_energy,99,2,0.9860478939155719,0.9859040577703716,0.18762021828033526,-327.32042402101354,0.4161784322686,0.4161784322686
lora_rank,nondiverged_drop_top5pct_outcome,final_val_loss,adapter_frobenius,adapter_frobenius,99,2,0.2770881398236459,0.26963544023419894,1.3505243749587672,63.497602699780856,-0.8143722943722943,0.8143722943722943
lora_rank,nondiverged_drop_top5pct_outcome,final_val_loss,adapter_overlap_true,adapter_mean_overlap_true,99,2,0.042501261109970545,0.03263014009048559,1.5542785636717111,91.32027537308255,-0.5549659863945577,0.5549659863945577
lora_rank,nondiverged_drop_top5pct_outcome,final_val_loss,intruder_count,intruder_count,99,2,0.03813620474245849,0.028220083141865304,1.5578173666545652,91.77057209162344,0.41124015096852073,0.41124015096852073
lora_rank,nondiverged_drop_top5pct_outcome,final_val_loss,adapter_detectable_plus_alpha,"adapter_detectable_rank,log2_alpha",99,3,0.05540049500873956,0.03572133865475502,1.543773596577595,91.97750168897848,,
lora_rank,nondiverged_drop_top5pct_outcome,final_val_loss,rank,log2_rank,99,2,0.031162165832399724,0.021174146923455428,1.5634546809301981,92.48578654471929,-0.04389485337296401,0.04389485337296401
lora_rank,nondiverged_drop_top5pct_outcome,final_val_loss,adapter_detectable,adapter_detectable_rank,99,2,0.02358866845003793,0.013522572248491849,1.5695536220110713,93.25666982535638,-0.6387393109908854,0.6387393109908854
lora_rank,nondiverged_drop_top5pct_outcome,final_val_loss,adapter_effective_rank,adapter_effective_rank,99,2,0.02322570699433013,0.01315586892210674,1.5698453200467235,93.29346426422275,-0.645907996008023,0.645907996008023
