experiment,seed,task_rep,rank,alpha,lr,steps,steps_completed,diverged,base_val_loss,oracle_val_loss,final_train_loss,final_val_loss,forgetting_loss,adapter_edge,adapter_detectable_rank,adapter_stable_rank_edge_summary,adapter_effective_rank_edge_summary,gradient_edge,gradient_detectable_rank,gradient_stable_rank,gradient_effective_rank,gradient_frobenius,gradient_nuclear,gradient_top_sv,gradient_left_overlap_true,gradient_right_overlap_true,gradient_mean_overlap_true,gradient_null_method,gradient_null_quantile,adapter_frobenius,adapter_nuclear,adapter_stable_rank,adapter_effective_rank,adapter_top_sv,adapter_left_overlap_true,adapter_right_overlap_true,adapter_mean_overlap_true,intruder_count,intruder_energy,detectable_signal_energy,detectable_adapter_rank
lora_rank,61,0,1,1.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.11839999514057038,0.11876709003693528,0.04547382485146256,0.32463328184707363,1,1.0,0.9999999999989999,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,1.762522413844898,1.7625224138448994,0.999999999999678,0.999999999999322,1.762522413844898,0.17400566802482123,0.1711504309145578,0.17257804946968952,0,0.0,3.106485259305646,1
lora_rank,61,0,2,1.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.13645100888725495,0.13740492591544573,0.020285443180334473,0.1513113697809614,1,1.000308521108982,1.0028056310964293,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,0.7181644909932461,0.7306661800824095,1.000308521107042,1.0028056310983682,0.7180537321685675,0.2981802320237264,0.17767352470973405,0.2379268783667302,0,0.0,0.5156011622812089,1
lora_rank,61,0,4,1.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.1702567746217921,0.17184184367939587,1.6402787282649857e-06,0.0013145693266335974,1,1.020315740721234,1.1100969668169025,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,0.005204616149597291,0.006113233864977946,1.0203157022893437,1.110097003517624,0.0051525404706189,0.5106871971171094,0.1178419841533531,0.31426459063523127,0,0.0,2.654867330136564e-05,1
lora_rank,61,0,8,1.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.17063980904511272,0.17222505106522085,3.235528951559258e-09,6.792248161447521e-05,2,1.1306701230945062,1.6372172376536345,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,0.0003426426639678292,0.000563541699067415,1.1306592341753205,1.6372243077722586,0.00032223557098903,0.9670428939065628,0.1031733984944578,0.5351081462005103,0,0.0,1.1210387952293287e-07,2
lora_rank,61,0,16,1.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.17065615812600826,0.1722412073134468,6.793471888999032e-11,1.3180363874050858e-05,4,1.9976629985038468,3.4321101488484413,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,7.38011228842667e-05,0.0001604263164976901,1.9969305800910582,3.431963188668434,5.2215790462856744e-05,0.9951169004807363,0.09145322751523585,0.543285063997986,2,2.9121527994837063e-09,2.347039012021873e-09,4
lora_rank,61,0,32,1.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.17065793886074948,0.17224301225326083,1.0538178775762749e-11,4.743435182878862e-06,4,1.4612712965656995,3.0039842330481017,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,2.578969203037313e-05,5.6785030846859686e-05,1.458067858895665,3.0035301780201626,2.133441452852263e-05,0.9977454934695965,0.15321881603243293,0.5754821547510147,1,5.84652233140458e-11,5.737350950205788e-10,4
lora_rank,61,0,64,1.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.17065872776141128,0.1722437638121443,1.702948697516947e-12,1.7180601347480067e-06,5,1.9009940236858107,4.052140142191979,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,9.226599597266438e-06,2.2509594639643465e-05,1.8594712018439254,4.033127534670134,6.691928596635493e-06,0.9988515825395706,0.21700748463696104,0.6079295335882658,0,0.0,8.223628058634814e-11,5
lora_rank,61,0,1,4.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.1084117812543813,0.10957411207183623,0.06257902321066562,0.5082502938915506,1,1.0,0.9999999999989999,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,2.7558829743712194,2.755882974371221,0.9999999999998683,0.9999999999991317,2.7558829743712194,0.16617644332453663,0.17575866054187264,0.17096755193320462,0,0.0,7.5948909684291595,1
lora_rank,61,0,2,4.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.06624353077900717,0.06656607709715585,0.10440391181512876,0.6419418438061484,2,1.5710795791834802,1.9259177821840725,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,3.4587831107954763,4.844780110189655,1.571079579183274,1.9259177821841278,2.759460855876655,0.29995712513101425,0.2815923483949574,0.2907747367629858,0,0.0,11.963180607524032,2
lora_rank,61,0,4,4.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.05070865458615098,0.053792399640797274,0.10071052176662991,0.542931822350516,3,1.5586643069152706,2.3056360727065126,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,2.931588311345302,4.748403650187742,1.558664306914988,2.3056360727065575,2.348154596184414,0.519660957941696,0.42230968954639375,0.4709853237440449,0,0.0,8.592390641432951,3
lora_rank,61,0,8,4.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.1289873042791408,0.12981627088516287,0.0255149135515634,0.1780567011184739,1,1.0076683371156643,1.0461164162465504,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,0.8817500930067093,0.9654237335225875,1.0076683371143584,1.0461164162478354,0.8783886348132778,0.9897781542307302,0.28350903792845705,0.6366435960795936,0,0.0,0.7715665937691338,1
lora_rank,61,0,16,4.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.1695599400799491,0.17113863948763425,1.08566285955999e-05,0.0034007497424838255,1,1.01566002897078,1.0942004965432224,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,0.013204430244533936,0.015981009310657837,1.015660023054382,1.0942005022538983,0.013102238059696502,0.9966903134169319,0.1791189065172083,0.5879046099670702,0,0.0,0.00017166864217295946,1
lora_rank,61,0,32,4.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.17059939754955053,0.1721856143950017,2.3739165511284944e-08,0.0001632422680804127,3,1.2504922758981987,2.1274584562379193,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,0.0007557570102467423,0.0014257969874759647,1.2504895381297916,2.1274593690641264,0.000675836553634657,0.9980330613345141,0.193679504941716,0.595856283138115,1,3.036076011999799e-08,5.141763095671468e-07,3
lora_rank,61,0,64,4.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.17064471454862346,0.1722304424264982,1.0030272896325665e-09,3.849591440471156e-05,4,1.344273752734989,2.582165872917633,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,0.0001978228835780332,0.00041864597240026956,1.3442275776754815,2.5821692616261593,0.00017062107291083617,0.9984487849918294,0.1899635346900159,0.5942061598409226,0,0.0,3.749505627140504e-08,4
lora_rank,61,0,1,16.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.10840624763932924,0.10959371170640211,0.06257694470811617,0.5032356473389891,1,1.0,0.9999999999989999,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,2.7625190699021314,2.762519069902133,0.999999999999869,0.9999999999991309,2.7625190699021314,0.17937317741234596,0.1709791937200679,0.17517618556620693,0,0.0,7.631511611572937,1
lora_rank,61,0,2,16.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.0660164531196125,0.0660834904425452,0.10615062725586889,0.6367227345747942,2,1.5852250896350608,1.931921323304014,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,3.522476381247873,4.937957471634794,1.585225089634858,1.9319213233040673,2.7977095227937476,0.28172361590704764,0.2944567591210392,0.2880901875140434,0,0.0,12.40783985644911,2
lora_rank,61,0,4,16.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.021373531604323915,0.021761448503739955,0.15050094091751307,0.7558260430967653,4,2.2847730316689847,3.562621662222617,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,4.234572364533576,8.220395820543075,2.284773031668694,3.562621662222563,2.801483229210298,0.5192352591811051,0.5167570573846832,0.5179961582828942,0,0.0,17.93160311047148,4
lora_rank,61,0,8,16.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.009858821818067543,0.010882574830336318,0.1553184778175457,0.7774813066594334,5,2.294674789723242,3.9661725709736206,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,4.209583157112237,9.058339619328548,2.294674789722945,3.9661725709735363,2.778935846541193,0.998705484504541,0.8091702036413357,0.9039378440729384,0,0.0,17.655348012575466,5
lora_rank,61,0,16,16.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.028164379800005773,0.030783260065505712,0.1196729793767938,0.5960955368079782,4,1.779056686096589,2.92937067352053,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,3.254020204528187,6.092420070156869,1.7790566860962902,2.929370673520509,2.439637790608769,0.9979295404628428,0.6127360437610034,0.8053327921119231,0,0.0,10.570769577670514,4
lora_rank,61,0,32,16.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.11364879907969001,0.11519119808275187,0.028957133919509173,0.19278898147659848,2,1.0955645355324513,1.3792620930615673,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,0.9972542009393635,1.343039863118699,1.0955645355312442,1.3792620930625081,0.9527674064797924,0.997572137652698,0.4185967778380298,0.7080844577453639,0,0.0,0.9880003065808889,2
lora_rank,61,0,64,16.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.1652104293169215,0.16679793405026644,0.0002629997618916805,0.015684565921048464,1,1.0088521502258931,1.0592990853967805,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,0.0665173345368406,0.07760936573570784,1.0088521499958625,1.0592990856224023,0.06622486413573385,0.9989209719125977,0.34403410635289666,0.6714775391327472,0,0.0,0.0043857326297964076,1
lora_rank,61,0,1,64.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.449349865729656,0.46047677921653585,0.2361076511041459,0.4946524994055449,1,1.0,0.9999999999989999,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,1.978739989704825,1.978739989704826,0.9999999999997445,0.9999999999992556,1.978739989704825,0.1723829595636582,0.08778041840167113,0.13008168898266467,1,3.915411946857051,0.0,1
lora_rank,61,0,2,64.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.06601645306347506,0.06608355539953122,0.10615072420506652,0.6473507515910969,2,1.5852265036763136,1.9319219057257866,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,3.5224792288921316,4.9379618468928275,1.585226503676111,1.9319219057258397,2.7977105367244928,0.29501654744363254,0.28992980115508976,0.29247317429936115,0,0.0,12.40785991797651,2
lora_rank,61,0,4,64.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.02137147385326706,0.0217525747265634,0.15063022021465466,0.766919190058175,4,2.290804957744778,3.569483542774034,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,4.240600582270304,8.236576987401316,2.2908049577444864,3.5694835427739804,2.8017753591971486,0.51964970595165,0.5143362359852406,0.5169929709684453,0,0.0,17.982693298351236,4
lora_rank,61,0,8,64.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.0024427659745962366,0.0025416804866929205,0.16979174835883298,0.8054611367970625,6,2.62926014523394,5.183541573413857,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,4.543571272736547,11.340638080804318,2.629260145233605,5.183541573413695,2.802080229008949,0.9996349554368875,0.9987478917820537,0.9991914236094706,0,0.0,19.990601609388367,6
lora_rank,61,0,16,64.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.0026636135691942738,0.00284717971399306,0.1683912380191949,0.8014038898146724,6,2.58426907224105,4.993152139198696,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,4.50422482050794,11.069687046145454,2.5842690722407204,4.993152139198547,2.801890730038491,0.9996026132465161,0.9813638173187273,0.9904832152826217,0,0.0,19.847815115555058,6
lora_rank,61,0,32,64.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.006952945453973229,0.007780438287099252,0.15810178171638006,0.758649817760405,5,2.344759986251999,4.151859524667601,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,4.2623416437488295,9.54594088290557,2.3447599862516966,4.151859524667504,2.7835502135700163,0.9994449336434079,0.8796850245053873,0.9395649790743976,0,0.0,17.972860503990745,5
lora_rank,61,0,64,64.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.02243455458607191,0.024564880750179326,0.1285136013416294,0.6810309189535334,4,1.8945551291565037,3.1530828651321405,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,3.461487402757048,6.726144359364652,1.8945551291562042,3.1530828651321023,2.5148328913885334,0.99934153668416,0.7262279944068996,0.8627847655455299,0,0.0,11.922194874779308,4
lora_rank,61,0,1,256.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,1578.6078046204225,1541.818894953021,1535.5903058805136,45.28174744476941,1,1.0,0.9999999999989999,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,137.1508414068279,137.1508414068279,1.0,0.9999999999989999,137.1508414068279,0.1848985019635991,0.07779740347139084,0.13134795271749497,1,18810.35329860086,0.0,1
lora_rank,61,0,2,256.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,1.870905447579951,1.8332170269516497,1.3168053368142882,1.6569052393984356,1,1.0073483811482908,1.044107817273677,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,6.887197723740669,7.450263319034872,1.0073483811482695,1.0441078172736982,6.862031460628431,0.3009756295053568,0.14411947061302832,0.22254755005919255,0,0.0,47.087475766654364,1
lora_rank,61,0,4,256.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.37194266400019016,0.3681662358657006,0.23489142919973732,0.5769696871322474,3,1.695198704750442,2.5013594767160576,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,2.862840700410558,4.758531184377593,1.6951987047500914,2.501359476716083,2.198805815436876,0.5186469966162914,0.3055326172866467,0.4120898069514691,0,0.0,8.193991926315546,3
lora_rank,61,0,8,256.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.0024387277384830108,0.002535464229996469,0.16989402541329499,0.8169489435100598,6,2.6326832435368446,5.19946596720799,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,4.546535272139998,11.363306271267255,2.632683243536509,5.199465967207826,2.8020847083548457,0.9996357871260186,0.99938142280725,0.9995086049666343,0,0.0,19.99664078116008,6
lora_rank,61,0,16,256.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.0024180821507895148,0.00254792979648471,0.16990573257445044,0.8035588591518322,6,2.6328425227330308,5.203764915550433,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,4.54668580877566,11.477690403316396,2.6328425227326955,5.203764915550271,2.8020927228924806,0.9996103314319332,0.9993816424721347,0.9994959869520339,0,0.0,19.99672112399509,6
lora_rank,61,0,32,256.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.0024125247986122233,0.0025446006404935195,0.1698408658226861,0.7992075748443421,6,2.6307236247592347,5.192439218875183,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,4.544849234075187,11.47308579734602,2.6307236247588994,5.1924392188750215,2.802088634053789,0.9996286144425927,0.9992148948261048,0.9994217546343487,0,0.0,19.992919699570162,6
lora_rank,61,0,64,256.0,0.18,900,900,False,0.17224438260528668,0.00249591169437552,0.0024996004386026965,0.0026572826842278996,0.1689927229584232,0.817201577929179,6,2.601634582918387,5.078440870460368,0.0247867772098086,4,2.0813104066242545,4.319288093170704,0.11590929721140468,0.2950534777637033,0.08034333309132702,0.9994277263670516,0.5427559862929708,0.7710918563300112,permute,0.995,4.519396823930936,11.259130447559507,2.601634582918056,5.078440870460212,2.80193029937699,0.9996246697468029,0.9922607461290253,0.9959427079379141,0,0.0,19.887207921840844,6
lora_rank,61,1,1,1.0,0.18,900,900,False,0.14293949165871261,0.002481839346764061,0.09099797111578065,0.08950493622239183,0.04726706179723238,0.39529748911177026,1,1.0,0.9999999999989999,0.0269355309937773,4,1.7676490492399157,3.8655231295512875,0.10310379535024303,0.26015066858398095,0.07754907650661001,0.9993426839869446,0.5515144215651501,0.7754285527760474,permute,0.995,2.21772588963785,2.2177258896378516,0.9999999999997966,0.9999999999992033,2.21772588963785,0.16675954098187537,0.15642253496751735,0.16159103797469637,0,0.0,4.918308121569992,1
lora_rank,61,1,2,1.0,0.18,900,900,False,0.14293949165871261,0.002481839346764061,0.12237016154573027,0.11903565621034604,0.01159585873259091,0.11907249588820343,1,1.0000209488767213,1.0002466655076532,0.0269355309937773,4,1.7676490492399157,3.8655231295512875,0.10310379535024303,0.26015066858398095,0.07754907650661001,0.9993426839869446,0.5515144215651501,0.7754285527760474,permute,0.995,0.5504168362408709,0.5529302993529062,1.0000209488734206,1.000246665510954,0.5504110710242279,0.28535387452943645,0.16699804703455803,0.22617596078199725,0,0.0,0.3029523471060376,1
lora_rank,61,1,4,1.0,0.18,900,900,False,0.14293949165871261,0.002481839346764061,0.15027588078358664,0.14291833824015324,6.8005528742067455e-09,0.0001283406902360972,3,1.2756323826201856,2.045792353853193,0.0269355309937773,4,1.7676490492399157,3.8655231295512875,0.10310379535024303,0.26015066858398095,0.07754907650661001,0.9993426839869446,0.5515144215651501,0.7754285527760474,permute,0.995,0.0007051760606317039,0.0011609655799402114,1.2756291103071975,2.045793523112605,0.0006243595984914208,0.510665601389513,0.06701905753763197,0.28884232946357247,2,9.72378297073131e-08,3.8982490822836823e-07,3
