experiment,seed,layer,rank,alpha,alpha_rule,true_k_strong,spike_peak,spike_decay,weak_factor,task_spikes,lr,steps,steps_completed,diverged,base_val_loss,oracle_val_loss,final_train_loss,final_val_loss,forgetting_loss,adapter_edge,adapter_detectable_rank,gradient_edge,gradient_detectable_rank,gradient_stable_rank,gradient_effective_rank,gradient_frobenius,gradient_nuclear,gradient_top_sv,gradient_left_overlap_true,gradient_right_overlap_true,gradient_mean_overlap_true,gradient_null_method,gradient_null_quantile,adapter_frobenius,adapter_nuclear,adapter_stable_rank,adapter_effective_rank,adapter_top_sv,adapter_left_overlap_true,adapter_right_overlap_true,adapter_mean_overlap_true,intruder_count,intruder_energy,detectable_signal_energy,detectable_adapter_rank
layerwise_hard_knee,81,4,1,1.0,proportional,3,2.6047080763324644,0.14234857457017241,0.03064872502003252,2.57989;2.22815;1.8018;0.0504461;0.0410609;0.0394202;0.0320764;0.0281455,0.2,900,900,False,0.13854418476865418,0.0024936422055490755,0.0598339973953277,0.061562794590185224,0.07372633455565056,0.4250572306485332,1,0.02452424847441528,3,1.5608020807419976,2.3290752282245166,0.10808500136366807,0.2017035235427676,0.08651502043419079,0.7847467499615626,0.40387559979775695,0.5943111748796598,permute,0.995,2.331183340975023,2.331183340975025,0.9999999999998159,0.9999999999991841,2.331183340975023,0.17296046744413138,0.1571719785451386,0.16506622299463497,0,0.0,5.434415769239471,1
layerwise_hard_knee,81,4,2,2.0,proportional,3,2.6047080763324644,0.14234857457017241,0.03064872502003252,2.57989;2.22815;1.8018;0.0504461;0.0410609;0.0394202;0.0320764;0.0281455,0.2,900,900,False,0.13854418476865418,0.0024936422055490755,0.02662830586466208,0.029995136038289974,0.0982687111578486,0.49104988435621616,2,0.02452424847441528,3,1.5608020807419976,2.3290752282245166,0.10808500136366807,0.2017035235427676,0.08651502043419079,0.7847467499615626,0.40387559979775695,0.5943111748796598,permute,0.995,2.7350703275615373,3.7864697834424463,1.4287752019724986,1.8421785541560676,2.288160825439333,0.2851901870521737,0.2781063620708944,0.2816482745615341,0,0.0,7.4806096967075755,2
layerwise_hard_knee,81,4,4,4.0,proportional,3,2.6047080763324644,0.14234857457017241,0.03064872502003252,2.57989;2.22815;1.8018;0.0504461;0.0410609;0.0394202;0.0320764;0.0281455,0.2,900,900,False,0.13854418476865418,0.0024936422055490755,0.024672984617419843,0.027716126368970036,0.1011322600173122,0.5200518178970805,2,0.02452424847441528,3,1.5608020807419976,2.3290752282245166,0.10808500136366807,0.2017035235427676,0.08651502043419079,0.7847467499615626,0.40387559979775695,0.5943111748796598,permute,0.995,2.8579165820555597,4.001621768042317,1.4522342164952449,1.8618133277444444,2.3715441588359085,0.42879401431397235,0.3387065601392448,0.3837502872266086,0,0.0,8.166425272830548,2
layerwise_hard_knee,81,4,8,8.0,proportional,3,2.6047080763324644,0.14234857457017241,0.03064872502003252,2.57989;2.22815;1.8018;0.0504461;0.0410609;0.0394202;0.0320764;0.0281455,0.2,900,900,False,0.13854418476865418,0.0024936422055490755,0.012724167652170522,0.014900268985434478,0.10720861906416106,0.5384374504006091,3,0.02452424847441528,3,1.5608020807419976,2.3290752282245166,0.10808500136366807,0.2017035235427676,0.08651502043419079,0.7847467499615626,0.40387559979775695,0.5943111748796598,permute,0.995,2.984530187670334,4.6712075762945995,1.6110653502800711,2.191325167541785,2.351361469650372,0.557249564169877,0.3530056119826066,0.4551275880762418,0,0.0,8.907420332572565,3
layerwise_hard_knee,81,4,16,16.0,proportional,3,2.6047080763324644,0.14234857457017241,0.03064872502003252,2.57989;2.22815;1.8018;0.0504461;0.0410609;0.0394202;0.0320764;0.0281455,0.2,900,900,False,0.13854418476865418,0.0024936422055490755,0.012799749585359352,0.014990682763261133,0.10747635619684666,0.5350703084777391,3,0.02452424847441528,3,1.5608020807419976,2.3290752282245166,0.10808500136366807,0.2017035235427676,0.08651502043419079,0.7847467499615626,0.40387559979775695,0.5943111748796598,permute,0.995,2.9950199245042994,4.679865860701332,1.5860450311223,2.176307695575829,2.3781648677376372,0.5556191792420808,0.3595742503031391,0.45759671477261,0,0.0,8.970144080530714,3
layerwise_hard_knee,81,4,32,32.0,proportional,3,2.6047080763324644,0.14234857457017241,0.03064872502003252,2.57989;2.22815;1.8018;0.0504461;0.0410609;0.0394202;0.0320764;0.0281455,0.2,900,900,False,0.13854418476865418,0.0024936422055490755,0.008097464297029604,0.009545031959837453,0.11450742640548554,0.5644783805825457,3,0.02452424847441528,3,1.5608020807419976,2.3290752282245166,0.10808500136366807,0.2017035235427676,0.08651502043419079,0.7847467499615626,0.40387559979775695,0.5943111748796598,permute,0.995,3.145420249549109,5.145266987598679,1.7228599203180008,2.44981895502874,2.3963690086901974,0.636084732961393,0.4108152380620613,0.5234499855117272,0,0.0,9.893667645004077,3
layerwise_hard_knee,81,5,1,1.0,proportional,3,3.0664864294879624,0.061430337435625135,0.07577425713701325,3.10774;2.97331;2.87759;0.194151;0.188974;0.179837;0.1659;0.147898,0.2,900,900,False,0.2024263349443307,0.0025094129771668664,0.13187070734814513,0.13542296961201342,0.06237100409191748,0.4953059030249413,1,0.02185730321347808,3,2.6173531778378867,3.1697843920282276,0.11354779423796293,0.24055682196735112,0.07018552253424952,0.9894087776668907,0.5208968693883399,0.7551528235276153,permute,0.995,2.718756366874077,2.718756366874079,0.9999999999998647,0.9999999999991354,2.718756366874077,0.16453167663416346,0.1661802759763309,0.16535597630524718,0,0.0,7.39163618241833,1
layerwise_hard_knee,81,5,2,2.0,proportional,3,3.0664864294879624,0.061430337435625135,0.07577425713701325,3.10774;2.97331;2.87759;0.194151;0.188974;0.179837;0.1659;0.147898,0.2,900,900,False,0.2024263349443307,0.0025094129771668664,0.06737555421563939,0.06567512107672033,0.1273998733945479,0.6818228147715027,2,0.02185730321347808,3,2.6173531778378867,3.1697843920282276,0.11354779423796293,0.24055682196735112,0.07018552253424952,0.9894087776668907,0.5208968693883399,0.7551528235276153,permute,0.995,3.709990413468956,5.229579649487382,1.722656522276046,1.9741353368956331,2.826659139257718,0.27760796219798767,0.2828760958357338,0.28024202901686074,0,0.0,13.764028868031554,2
layerwise_hard_knee,81,5,4,4.0,proportional,3,3.0664864294879624,0.061430337435625135,0.07577425713701325,3.10774;2.97331;2.87759;0.194151;0.188974;0.179837;0.1659;0.147898,0.2,900,900,False,0.2024263349443307,0.0025094129771668664,0.006288041564255913,0.007732463636225577,0.1794817397466957,0.8278614423053988,3,0.02185730321347808,3,2.6173531778378867,3.1697843920282276,0.11354779423796293,0.24055682196735112,0.07018552253424952,0.9894087776668907,0.5208968693883399,0.7551528235276153,permute,0.995,4.624708113245592,7.99400296022888,2.52329357937837,2.973992067525498,2.911390337417097,0.5153959166913866,0.38696341960159936,0.451179668146493,0,0.0,21.38792414152667,3
layerwise_hard_knee,81,5,8,8.0,proportional,3,3.0664864294879624,0.061430337435625135,0.07577425713701325,3.10774;2.97331;2.87759;0.194151;0.188974;0.179837;0.1659;0.147898,0.2,900,900,False,0.2024263349443307,0.0025094129771668664,0.005374274808170001,0.006418750586708923,0.1836034148058332,0.8645444807161157,3,0.02185730321347808,3,2.6173531778378867,3.1697843920282276,0.11354779423796293,0.24055682196735112,0.07018552253424952,0.9894087776668907,0.5208968693883399,0.7551528235276153,permute,0.995,4.735226242503414,8.19561705583787,2.64327232671119,2.986228169746074,2.912525786953506,0.8188681433433834,0.4264075494719711,0.6226378464076773,0,0.0,22.42236315645254,3
layerwise_hard_knee,81,5,16,16.0,proportional,3,3.0664864294879624,0.061430337435625135,0.07577425713701325,3.10774;2.97331;2.87759;0.194151;0.188974;0.179837;0.1659;0.147898,0.2,900,900,False,0.2024263349443307,0.0025094129771668664,0.004918984286373956,0.005721725157791396,0.18624727214186299,0.8804886549003927,3,0.02185730321347808,3,2.6173531778378867,3.1697843920282276,0.11354779423796293,0.24055682196735112,0.07018552253424952,0.9894087776668907,0.5208968693883399,0.7551528235276153,permute,0.995,4.809188788297897,8.328612507563493,2.6747321303794664,2.988776018385562,2.940571058970492,0.9322951316354661,0.417958586628019,0.6751268591317425,0,0.0,23.128280681468674,3
layerwise_hard_knee,81,5,32,32.0,proportional,3,3.0664864294879624,0.061430337435625135,0.07577425713701325,3.10774;2.97331;2.87759;0.194151;0.188974;0.179837;0.1659;0.147898,0.2,900,900,False,0.2024263349443307,0.0025094129771668664,0.004738965199100577,0.005459031832356133,0.18725087089297265,0.8769510501040741,3,0.02185730321347808,3,2.6173531778378867,3.1697843920282276,0.11354779423796293,0.24055682196735112,0.07018552253424952,0.9894087776668907,0.5208968693883399,0.7551528235276153,permute,0.995,4.842391766066844,8.388033166984721,2.655730152621254,2.987231812301559,2.971446738544949,0.9670892923832567,0.4721491681750169,0.7196192302791368,0,0.0,23.44873392000699,3
layerwise_hard_knee,81,6,1,1.0,proportional,8,3.5194095982116256,0.09163971122807096,0.07962114374630513,3.54982;3.25523;2.95553;2.70287;2.36545;2.06572;2.06503;1.75733,0.2,900,900,False,0.43939891419312715,0.0024943163095722167,0.3478000257825589,0.331062126924436,0.10605614389263789,0.5369503601336438,1,0.0503926068382054,5,2.0958570699561507,4.80970939204119,0.20884425821494665,0.5372889547626681,0.14425859851271264,0.9999201957805871,0.5436213313327746,0.7717707635566808,permute,0.995,2.9670477251339245,2.9670477251339262,0.9999999999998864,0.9999999999991136,2.9670477251339245,0.19390041823735857,0.19271266744816995,0.19330654284276427,0,0.0,8.803372203222397,1
layerwise_hard_knee,81,6,2,2.0,proportional,8,3.5194095982116256,0.09163971122807096,0.07962114374630513,3.54982;3.25523;2.95553;2.70287;2.36545;2.06572;2.06503;1.75733,0.2,900,900,False,0.43939891419312715,0.0024943163095722167,0.2739175373136307,0.25617599150550874,0.17399926629643234,0.7014684043254141,2,0.0503926068382054,5,2.0958570699561507,4.80970939204119,0.20884425821494665,0.5372889547626681,0.14425859851271264,0.9999201957805871,0.5436213313327746,0.7717707635566808,permute,0.995,3.9048994795448455,5.486501132364505,1.6312190488443126,1.9491035101380487,3.0574102450329366,0.2850640846204297,0.28092775122396507,0.28299591792219736,0,0.0,15.248239945349608,2
