analysis_scope,primary_estimand,delta_definition,lower_is_better,two_sided_alpha,minimum_nonzero_primary_deltas_for_resolution,planned_tie_tolerance,suite_id,suite_role,candidate_strategy,reference_strategy,n_independent_runs,n_nonzero_deltas,mean_loss_delta,median_loss_delta,sd_loss_delta,sem_loss_delta,t_ci_low,t_ci_high,bootstrap_ci_low,bootstrap_ci_high,exact_sign_flip_p_two_sided,wins,ties,losses,planned_no_tie_min_two_sided_p,attainable_min_two_sided_p,exact_test_resolution_sufficient,distinct_assignment_runs,identical_assignment_runs,confidence,bootstrap_resamples,bootstrap_seed,bootstrap_seed_scheme,holm_p_within_suite,source_release_id,source_archive_sha256,analysis_plan_sha256,analysis_plan_version,protocol_version,source_git_commit
prespecified_primary_suite,"Mean paired final-validation-loss difference, spectral_effective minus the exact-cost uniform rank-4 reference, across eight prespecified c_attn/c_fc base-seed runs. Lower is better. The attention-output-projection suite and all other allocation rules are secondary or boundary analyses and are not pooled with the primary suite.",candidate_minus_reference,True,0.05,6,2,cattn_cfc,primary,spectral_effective,uniform_r4,8,8,-0.0070257661864162,-0.0065667368471622,0.0018486940617279,0.0006536120536935,-0.0085713130997133,-0.0054802192731191,-0.0083426544442773,-0.0060258745914326,0.0078125,8,0,0,0.0078125,0.0078125,True,8,0,0.95,10000,1192965711861412371,sha256(plan_sha256|label)_first8_mod_2^63_v1,0.0390625,real_lora_publication_20260623T074520Z,4368ca32afd32fde04c68e1b889bcba2add57a801d8360db4e99557953c991de,e407ba9f34946cfaa6a1246ebd55247b4fdc208d22de5bc1bd279d0c63a7da7b,real_lora_publication_plan_v1,real_lora_publication_protocol_v3,9d8547ca172ffcc8e059351b8d91a4fc92d36b7e
