task_family,run,seed,scaling_mode,condition_id,rule,allocation_rule,comparison_role,is_primary_allocation_rule,budget,n_adaptation_replicates,actual_cost,requested_budget,final_val_loss,final_val_accuracy,diverged_count
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1024,3,1024.0,1024.0,0.020481668645516,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1536,3,1536.0,1536.0,0.0044732529786415,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,2048,3,2048.0,2048.0,0.0021467739861691,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,3072,3,3072.0,3072.0,0.0015570288863575997,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,4096,3,4096.0,4096.0,0.0014503702841465668,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,6144,3,6144.0,6144.0,0.0009125921351368999,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,512,3,512.0,512.0,0.5187438130378723,0.9736328125,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,1024,3,1024.0,1024.0,0.014108216506428933,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,1536,3,1472.0,1536.0,0.0057917672481077,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,2048,3,2048.0,2048.0,0.002903466753195933,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,3072,3,3072.0,3072.0,0.0017691657170265,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,4096,3,4096.0,4096.0,0.0012440174565805332,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,6144,3,6144.0,6144.0,0.0008733617893691333,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform,uniform,uniform,cap_baseline,False,512,3,0.0,512.0,11.546212077140808,0.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform,uniform,uniform,cap_baseline,False,1024,3,0.0,1024.0,11.55885899066925,0.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform,uniform,uniform,cap_baseline,False,1536,3,1408.0,1536.0,0.0078475364328672,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform,uniform,uniform,cap_baseline,False,2048,3,1408.0,2048.0,0.007408784760627833,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform,uniform,uniform,cap_baseline,False,3072,3,2816.0,3072.0,0.0020764587049294336,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform,uniform,uniform,cap_baseline,False,4096,3,2816.0,4096.0,0.0023019156457545664,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform,uniform,uniform,cap_baseline,False,6144,3,5632.0,6144.0,0.0010013688442995332,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform_exact_cost__1024,uniform_exact_cost__1024,uniform_exact_cost,exact_cost_baseline,False,1024,3,1024.0,1024.0,0.042537264603500526,0.998046875,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform_exact_cost__1472,uniform_exact_cost__1472,uniform_exact_cost,exact_cost_baseline,False,1536,3,1472.0,1536.0,0.005980347224976833,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform_exact_cost__1536,uniform_exact_cost__1536,uniform_exact_cost,exact_cost_baseline,False,1536,3,1536.0,1536.0,0.006305536565681266,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform_exact_cost__2048,uniform_exact_cost__2048,uniform_exact_cost,exact_cost_baseline,False,2048,3,2048.0,2048.0,0.0034544312220532,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform_exact_cost__3072,uniform_exact_cost__3072,uniform_exact_cost,exact_cost_baseline,False,3072,3,3072.0,3072.0,0.0019029562293629001,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform_exact_cost__4096,uniform_exact_cost__4096,uniform_exact_cost,exact_cost_baseline,False,4096,3,4096.0,4096.0,0.0013240228630214,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform_exact_cost__512,uniform_exact_cost__512,uniform_exact_cost,exact_cost_baseline,False,512,3,512.0,512.0,0.21375315946837267,0.9905598958333334,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform_exact_cost__6144,uniform_exact_cost__6144,uniform_exact_cost,exact_cost_baseline,False,6144,3,6144.0,6144.0,0.0009690367005532,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,512,3,512.0,512.0,0.588173134252429,0.8850911458333334,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1024,3,1024.0,1024.0,0.042537264603500526,0.998046875,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1536,3,1536.0,1536.0,0.0082939486795415,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,2048,3,2048.0,2048.0,0.004100407929702899,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,3072,3,3072.0,3072.0,0.0020168972453878,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,4096,3,4096.0,4096.0,0.0016661997845706666,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,6144,3,6144.0,6144.0,0.0010118878902479,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,effective_rank,effective_rank,effective_rank,candidate,False,512,3,512.0,512.0,0.5715407691895962,0.96484375,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,effective_rank,effective_rank,effective_rank,candidate,False,1024,3,1024.0,1024.0,0.012706423333535534,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,effective_rank,effective_rank,effective_rank,candidate,False,1536,3,1536.0,1536.0,0.0037050205185854,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,effective_rank,effective_rank,effective_rank,candidate,False,2048,3,2048.0,2048.0,0.002106427404214567,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,effective_rank,effective_rank,effective_rank,candidate,False,3072,3,3072.0,3072.0,0.0014223301307841,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,effective_rank,effective_rank,effective_rank,candidate,False,4096,3,4096.0,4096.0,0.0010546868264403,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,effective_rank,effective_rank,effective_rank,candidate,False,6144,3,6144.0,6144.0,0.0008754089334008667,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,512,3,512.0,512.0,0.41117623696724576,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,1024,3,1024.0,1024.0,0.010522759985178667,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,1536,3,1536.0,1536.0,0.0033117760225043337,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,2048,3,2048.0,2048.0,0.0021045092823138664,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,3072,3,3072.0,3072.0,0.0012785257567884002,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,4096,3,4096.0,4096.0,0.0011090354188732666,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,6144,3,6144.0,6144.0,0.0008990400431987665,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,512,3,512.0,512.0,0.3181529665986697,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1024,3,1024.0,1024.0,0.019442239892668967,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1536,3,1536.0,1536.0,0.004355275537818633,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,2048,3,2048.0,2048.0,0.0018992159893968666,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,3072,3,3072.0,3072.0,0.0014758339772621334,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,4096,3,4096.0,4096.0,0.0012721594539470667,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,6144,3,6144.0,6144.0,0.0008863798526968667,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,512,3,512.0,512.0,0.3181529665986697,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1024,3,1024.0,1024.0,0.019442239892668967,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1536,3,1536.0,1536.0,0.004355275537818633,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,2048,3,2048.0,2048.0,0.0018992159893968666,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,3072,3,3072.0,3072.0,0.0014758339772621334,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,4096,3,4096.0,4096.0,0.0014926458970876,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,6144,3,6144.0,6144.0,0.0010570813877469,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,soft_dimension,soft_dimension,soft_dimension,candidate,True,512,3,512.0,512.0,0.5715407691895962,0.96484375,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,soft_dimension,soft_dimension,soft_dimension,candidate,True,1024,3,1024.0,1024.0,0.012706423333535534,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,soft_dimension,soft_dimension,soft_dimension,candidate,True,1536,3,1472.0,1536.0,0.005336985457688533,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,soft_dimension,soft_dimension,soft_dimension,candidate,True,2048,3,2048.0,2048.0,0.0023270907695404665,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,soft_dimension,soft_dimension,soft_dimension,candidate,True,3072,3,3072.0,3072.0,0.0016434009400351334,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,soft_dimension,soft_dimension,soft_dimension,candidate,True,4096,3,4096.0,4096.0,0.0010899986033715333,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,soft_dimension,soft_dimension,soft_dimension,candidate,True,6144,3,6144.0,6144.0,0.0008846709412561,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform,uniform,uniform,cap_baseline,False,512,3,0.0,512.0,11.546212077140808,0.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform,uniform,uniform,cap_baseline,False,1024,3,0.0,1024.0,11.55885899066925,0.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform,uniform,uniform,cap_baseline,False,1536,3,1408.0,1536.0,0.022472881091137667,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform,uniform,uniform,cap_baseline,False,2048,3,1408.0,2048.0,0.005797342183844467,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform,uniform,uniform,cap_baseline,False,3072,3,2816.0,3072.0,0.0019155106613955334,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform,uniform,uniform,cap_baseline,False,4096,3,2816.0,4096.0,0.0019247837966152,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform,uniform,uniform,cap_baseline,False,6144,3,5632.0,6144.0,0.0010013688442995332,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform_exact_cost__1024,uniform_exact_cost__1024,uniform_exact_cost,exact_cost_baseline,False,1024,3,1024.0,1024.0,0.19749790585289398,0.9742838541666666,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform_exact_cost__1472,uniform_exact_cost__1472,uniform_exact_cost,exact_cost_baseline,False,1536,3,1472.0,1536.0,0.004919250747965,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform_exact_cost__1536,uniform_exact_cost__1536,uniform_exact_cost,exact_cost_baseline,False,1536,3,1536.0,1536.0,0.018279519688803668,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform_exact_cost__2048,uniform_exact_cost__2048,uniform_exact_cost,exact_cost_baseline,False,2048,3,2048.0,2048.0,0.0027001713266750667,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform_exact_cost__3072,uniform_exact_cost__3072,uniform_exact_cost,exact_cost_baseline,False,3072,3,3072.0,3072.0,0.0017930934748922,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform_exact_cost__4096,uniform_exact_cost__4096,uniform_exact_cost,exact_cost_baseline,False,4096,3,4096.0,4096.0,0.0011781835589014,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform_exact_cost__512,uniform_exact_cost__512,uniform_exact_cost,exact_cost_baseline,False,512,3,512.0,512.0,0.21902160532772538,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform_exact_cost__6144,uniform_exact_cost__6144,uniform_exact_cost,exact_cost_baseline,False,6144,3,6144.0,6144.0,0.0009665077353323,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,512,3,512.0,512.0,0.5431034515301386,0.8821614583333334,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1024,3,1024.0,1024.0,0.19749790585289398,0.9742838541666666,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1536,3,1536.0,1536.0,0.0064128176503193334,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,2048,3,2048.0,2048.0,0.01612868673206923,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,3072,3,3072.0,3072.0,0.0019701566682972667,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,4096,3,4096.0,4096.0,0.0015452603499094334,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,6144,3,6144.0,6144.0,0.0009923803154378668,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,512,3,512.0,512.0,0.717673641939958,0.888671875,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,1024,3,1024.0,1024.0,0.022569943995525404,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,1536,3,1472.0,1536.0,0.012112032234047767,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,2048,3,2048.0,2048.0,0.007051634776871633,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,3072,3,3072.0,3072.0,0.0025311990951497666,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,4096,3,4096.0,4096.0,0.0015523040686578331,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,6144,3,6144.0,6144.0,0.0010065421884063999,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,512,3,512.0,512.0,0.44443343207240105,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,1024,3,960.0,1024.0,0.03438585197242593,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,1536,3,1536.0,1536.0,0.0064278550562448,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,2048,3,2048.0,2048.0,0.003979038582959467,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,3072,3,3072.0,3072.0,0.0020099309476790334,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,4096,3,4096.0,4096.0,0.0012867407591935333,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,6144,3,6144.0,6144.0,0.0009217764163621999,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,512,3,512.0,512.0,0.43007280429204303,0.9990234375,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1024,3,1024.0,1024.0,0.029455245394880536,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1536,3,1472.0,1536.0,0.0097184605353201,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,2048,3,2048.0,2048.0,0.0035347721811072666,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,3072,3,3072.0,3072.0,0.0019406027422519002,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,4096,3,4096.0,4096.0,0.0012613894359673665,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,6144,3,6144.0,6144.0,0.0009465079904960334,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,512,3,512.0,512.0,0.43007280429204303,0.9990234375,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1024,3,1024.0,1024.0,0.029455245394880536,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1536,3,1536.0,1536.0,0.0056260788114741,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,2048,3,2048.0,2048.0,0.0035347721811072666,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,3072,3,3008.0,3072.0,0.0019569790844494667,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,4096,3,4096.0,4096.0,0.0011949759937124,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,6144,3,6144.0,6144.0,0.0009490927089548334,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,512,3,512.0,512.0,0.717673641939958,0.888671875,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,1024,3,1024.0,1024.0,0.022569943995525404,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,1536,3,1536.0,1536.0,0.013743328008179801,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,2048,3,2048.0,2048.0,0.007051634776871633,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,3072,3,3072.0,3072.0,0.0026862254211057666,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,4096,3,4096.0,4096.0,0.0015523040686578331,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,6144,3,6144.0,6144.0,0.0009813969688062666,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,512,3,0.0,512.0,11.600569009780884,0.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,1024,3,0.0,1024.0,11.631627559661865,0.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,1536,3,1408.0,1536.0,0.017281940556131265,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,2048,3,1408.0,2048.0,0.0203669304028153,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,3072,3,2816.0,3072.0,0.0032967807201202334,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,4096,3,2816.0,4096.0,0.002868069151494,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,6144,3,5632.0,6144.0,0.0012286973117928,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,uniform_exact_cost__1024,uniform_exact_cost__1024,uniform_exact_cost,exact_cost_baseline,False,1024,3,1024.0,1024.0,0.06846790915975963,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,uniform_exact_cost__1472,uniform_exact_cost__1472,uniform_exact_cost,exact_cost_baseline,False,1536,3,1472.0,1536.0,0.015208289842121267,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,uniform_exact_cost__1536,uniform_exact_cost__1536,uniform_exact_cost,exact_cost_baseline,False,1536,3,1536.0,1536.0,0.011960722428436035,1.0,0
