task_family,run,seed,scaling_mode,budget,adaptation_replicate,condition_id,rule,allocation_rule,comparison_role,is_primary_allocation_rule,loss_delta_vs_uniform_fill,acc_delta_vs_uniform_fill,loss_ratio_vs_uniform_fill,actual_cost,uniform_fill_cost,cost_gap_vs_uniform_fill
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,1536,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0019778300193138,0.0,0.6417170007185966,1536,1536,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,1536,2,uniform,uniform,uniform,cap_baseline,False,0.0004900699714198986,0.0,1.0386758685967032,1408,1536,-128
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,1536,2,effective_rank,effective_rank,effective_rank,candidate,False,-0.0064025153405964,0.0,0.49471941469126207,1536,1536,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,1536,2,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0058933942345902,0.0,0.5348987811981577,1472,1536,-64
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,1536,2,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0067921331501566,0.0,0.46397113774251086,1536,1536,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,1536,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.007305610517505501,0.0,0.42344797912206245,1536,1536,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,1536,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.007305610517505501,0.0,0.42344797912206245,1536,1536,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,1536,2,uniform,uniform,uniform,cap_baseline,False,-0.0022171111195348004,0.0,0.7351805538765205,1408,1536,-128
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,1536,2,effective_rank,effective_rank,effective_rank,candidate,False,-0.003995697654318,0.0,0.5227400059608197,1536,1536,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,1536,2,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0034921938204205997,0.0,0.5828802511830506,1472,1536,-64
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,1536,2,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0048653119301889005,0.0,0.41887025904189995,1536,1536,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,1536,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0028912768466398,0.0,0.6546558598842596,1536,1536,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,1536,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0028912768466398,0.0,0.6546558598842596,1536,1536,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,1536,2,uniform,uniform,uniform,cap_baseline,False,-0.0012755570933222996,0.0,0.8804538322777462,1408,1536,-128
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,1536,2,effective_rank,effective_rank,effective_rank,candidate,False,-0.0053454903536477,0.0,0.4990166338141394,1536,1536,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,1536,2,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0051954712253064,0.0,0.5130765390681835,1472,1536,-64
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,1536,2,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0063358829938807,0.0,0.4061962925687288,1536,1536,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,1536,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0052779171965085005,0.0,0.5053496407953046,1536,1536,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,1536,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0052779171965085005,0.0,0.5053496407953046,1536,1536,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,0,uniform,uniform,uniform,cap_baseline,False,0.0036303209490142,0.0,1.7376076826843585,1408,2048,-640
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,0,effective_rank,effective_rank,effective_rank,candidate,False,-0.0018706624978221996,0.0,0.6199192717443205,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,0,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0009622289508115995,0.0,0.8044945676737825,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,0,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0023147297615651995,0.0,0.5296937985793646,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0020615760004147996,0.0,0.5811295150759134,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0020615760004147996,0.0,0.5811295150759134,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,0,uniform,uniform,uniform,cap_baseline,False,0.0013469514960888999,0.0,1.390786499345873,1408,2048,-640
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,0,effective_rank,effective_rank,effective_rank,candidate,False,-0.0011896115611308,0.0,0.6548620058661699,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,0,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0012813963403460003,0.0,0.6282327971181998,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,0,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0011803345696535,0.0,0.6575535081469888,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0014319808979053003,0.0,0.584544206790325,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0014319808979053003,0.0,0.584544206790325,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,0,uniform,uniform,uniform,cap_baseline,False,0.0015986753860489002,0.0,1.384751913212085,1408,2048,-640
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,0,effective_rank,effective_rank,effective_rank,candidate,False,-0.0015096219140104997,0.0,0.6366805139360149,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,0,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0012110089010092997,0.0,0.7085474664548689,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,0,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0017158667906186998,0.0,0.5870437261567802,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0018103102047461995,0.0,0.564314106001907,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0018103102047461995,0.0,0.564314106001907,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,1,uniform,uniform,uniform,cap_baseline,False,0.0037224894331303006,0.0,1.9344540329466293,1408,2048,-640
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,1,effective_rank,effective_rank,effective_rank,candidate,False,-0.0014408556162378997,0.0,0.6383029782424162,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,1,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0008964866865425998,0.0,0.7749555466116566,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,1,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0018190428090747,0.0,0.543366900141065,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0017114755173678999,0.0,0.57036944544152,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0017114755173678999,0.0,0.57036944544152,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,1,uniform,uniform,uniform,cap_baseline,False,0.0025568828568794002,0.0,2.0319374793166682,1408,2048,-640
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,1,effective_rank,effective_rank,effective_rank,candidate,False,-0.0005399977235355999,0.0,0.7820612359448623,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,1,soft_dimension,soft_dimension,soft_dimension,candidate,True,0.00023245820193550006,0.0,1.0938182718486267,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,1,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0007129627629182999,0.0,0.712253928867708,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0008788630802883,0.0,0.6452978871139703,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0008788630802883,0.0,0.6452978871139703,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,1,uniform,uniform,uniform,cap_baseline,False,0.0031085532682481997,0.0,1.9767107388220992,1408,2048,-640
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,1,effective_rank,effective_rank,effective_rank,candidate,False,-0.0009977140289264999,0.0,0.6865171923287857,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,1,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0006867064221296,0.0,0.7842361127399765,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,1,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0012032587401336003,0.0,0.621934825735725,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0012271035666344002,0.0,0.6144427559209441,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0012271035666344002,0.0,0.6144427559209441,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,2,uniform,uniform,uniform,cap_baseline,False,0.0074508888064883,0.0,2.3131825092761376,1408,2048,-640
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,2,effective_rank,effective_rank,effective_rank,candidate,False,-0.0027683576627168995,0.0,0.5120905765048194,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,2,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0010595177882350999,0.0,0.8132652004461964,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,2,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0031852592655924,0.0,0.438613719286315,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0032645881874487,0.0,0.424632386942352,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,2048,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0032645881874487,0.0,0.424632386942352,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,2,uniform,uniform,uniform,cap_baseline,False,-0.0348978679976426,0.0,0.17812994274240715,1408,2048,-640
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,2,effective_rank,effective_rank,effective_rank,candidate,False,-0.0403371686988976,0.0,0.05003047319648264,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,2,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0403558497491758,0.0,0.04959052093742735,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,2,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0401792350166943,0.0,0.05374992575570765,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0403775682498235,0.0,0.04907903452306874,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,2048,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0403775682498235,0.0,0.04907903452306874,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,2,uniform,uniform,uniform,cap_baseline,False,0.005217901838477701,0.0,2.051261450469896,1408,2048,-640
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,2,effective_rank,effective_rank,effective_rank,candidate,False,-0.0024880230193956997,0.0,0.49873286827958196,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,2,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0016931082063819996,0.0,0.6588859959537103,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,2,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0024373959167859997,0.0,0.5089328151107184,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0028234880592207996,0.0,0.431146034478323,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,2048,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0028234880592207996,0.0,0.431146034478323,2048,2048,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,0,uniform,uniform,uniform,cap_baseline,False,8.604969480069998e-05,0.0,1.0399674371593166,2816,3072,-256
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,0,effective_rank,effective_rank,effective_rank,candidate,False,-7.520284270870004e-05,0.0,0.9650705920907288,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,0,soft_dimension,soft_dimension,soft_dimension,candidate,True,-6.558286258960024e-05,0.0,0.9695387770363525,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,0,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0005435571802082,0.0,0.7475344044765878,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.00044387971865950007,0.0,0.7938315202290014,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.00044387971865950007,0.0,0.7938315202290014,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,0,uniform,uniform,uniform,cap_baseline,False,-7.68308527766999e-05,0.0,0.9571606270798454,2816,3072,-256
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,0,effective_rank,effective_rank,effective_rank,candidate,False,-0.00037733315548389994,0.0,0.7896064513315456,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,0,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0001661630667512998,0.0,0.9073507409477276,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,0,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0005482995620694998,0.0,0.6942789444271783,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0003894809051415999,0.0,0.7828331049619645,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0003894809051415999,0.0,0.7828331049619645,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,0,uniform,uniform,uniform,cap_baseline,False,0.00012316893844400013,0.0,1.0666677583534252,2816,3072,-256
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,0,effective_rank,effective_rank,effective_rank,candidate,False,-0.00020809298439409987,0.0,0.8873653294906292,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,0,soft_dimension,soft_dimension,soft_dimension,candidate,True,-3.172442666249994e-05,0.0,0.9828284920097926,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,0,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0004244330775690999,0.0,0.7702667392441451,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.00030618588789360006,0.0,0.8342704983643234,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.00030618588789360006,0.0,0.8342704983643234,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,1,uniform,uniform,uniform,cap_baseline,False,4.605262074620009e-05,0.0,1.0216587496561513,2816,3072,-256
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,1,effective_rank,effective_rank,effective_rank,candidate,False,-0.0005253919953248001,0.0,0.7529058387187534,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,1,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.00016498117474840002,0.0,0.9224086294340115,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,1,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0007693527732045,0.0,0.6381700141684787,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0006551911792485,0.0,0.6918607128469946,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0006551911792485,0.0,0.6918607128469946,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,1,uniform,uniform,uniform,cap_baseline,False,0.0001068575220415,0.0,1.0632061186183837,2816,3072,-256
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,1,effective_rank,effective_rank,effective_rank,candidate,False,-0.0004833401762880001,0.0,0.7141047636906163,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,1,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0003338380483910001,0.0,0.8025351245021715,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,1,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0005566358886426,0.0,0.6707504223134639,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0002589111682028001,0.0,0.8468543000398706,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0002589111682028001,0.0,0.8468543000398706,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,1,uniform,uniform,uniform,cap_baseline,False,-6.188760744410006e-05,0.0,0.9669445848195661,2816,3072,-256
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,1,effective_rank,effective_rank,effective_rank,candidate,False,-0.0005452252953546,0.0,0.7087842098096956,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,1,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.00017661787569519995,0.0,0.9056648422761469,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,1,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0005892150365981001,0.0,0.6852884047440827,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.00039698602631690004,0.0,0.7879617832602644,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.00039698602631690004,0.0,0.7879617832602644,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,2,uniform,uniform,uniform,cap_baseline,False,3.0100287403899643e-05,0.0,1.0094427324477755,2816,3072,-256
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,2,effective_rank,effective_rank,effective_rank,candidate,False,-0.0008570668578613003,0.0,0.7311303736059528,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,2,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0010987893329002002,0.0,0.6552998465489013,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,2,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0014189397916198002,0.0,0.5548657515465347,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0017187469056807,0.0,0.4608135477908311,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,3072,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0017187469056807,0.0,0.4608135477908311,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,2,uniform,uniform,uniform,cap_baseline,False,-0.00019396468997,0.0,0.9200602691557913,2816,3072,-256
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,2,effective_rank,effective_rank,effective_rank,candidate,False,-0.0007828062807676,0.0,0.6773777567587346,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,2,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0004802660696441,0.0,0.8020653122643437,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,2,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0009699572838144999,0.0,0.6002461880535913,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0008345759997610001,0.0,0.6560416187077687,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,3072,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0008345759997610001,0.0,0.6560416187077687,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,2,uniform,uniform,uniform,cap_baseline,False,0.00011740304762499973,0.0,1.05036704203801,2816,3072,-256
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,2,effective_rank,effective_rank,effective_rank,candidate,False,-0.00030006811721250025,0.0,0.871267877796639,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,2,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0005348522827262002,0.0,0.770543201789425,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,2,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0007239185943035001,0.0,0.6894319269475478,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0006764331628801002,0.0,0.7098036359370352,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,3072,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0006764331628801002,0.0,0.7098036359370352,3072,3072,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,4096,0,uniform,uniform,uniform,cap_baseline,False,0.0008652766409795001,0.0,1.5423911610174543,2816,4096,-1280
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,4096,0,effective_rank,effective_rank,effective_rank,candidate,False,-0.0004682777507696999,0.0,0.7064641515907546,4096,4096,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,4096,0,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0004147306171945,0.0,0.7400297080538667,4096,4096,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,4096,0,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0005210255476413999,0.0,0.6733996524105068,4096,4096,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,4096,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.00043116220331290006,0.0,0.7297297107466142,4096,4096,0
