task_family,run,seed,scaling_mode,budget,adaptation_replicate,condition_id,rule,allocation_rule,is_primary_allocation_rule,matched_baseline_condition_id,actual_cost,exact_uniform_cost,loss_delta_vs_exact_uniform,acc_delta_vs_exact_uniform
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,4096,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__4096,4096,4096,-0.0001938538480316999,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,4096,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__4096,4096,4096,-0.00021992561232769998,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,4096,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__4096,4096,4096,-4.8069632612200014e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,4096,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__4096,4096,4096,0.00018764534615910004,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,4096,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__4096,4096,4096,0.0006608065159526,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,4096,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__4096,4096,4096,-7.604139682369998e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,4096,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__4096,4096,4096,-6.499882147180001e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,4096,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__4096,4096,4096,-8.025702845769998e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,4096,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__4096,4096,4096,0.00010665228182910004,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,4096,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__4096,4096,4096,0.00046597138862120003,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,4096,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__4096,4096,4096,-0.00014994703815319988,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,4096,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__4096,4096,4096,-9.456249244979998e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,4096,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__4096,4096,4096,-0.00027778510411740004,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,4096,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__4096,4096,4096,-0.00028633893816730005,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,4096,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__4096,4096,4096,-0.0002371247537666999,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,4096,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__4096,4096,4096,4.639630787999817e-06,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,4096,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__4096,4096,4096,2.2901978809399936e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,4096,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__4096,4096,4096,-1.1988129699600121e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,4096,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__4096,4096,4096,6.278000364549983e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,4096,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__4096,4096,4096,0.0002085914456984,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,4096,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__4096,4096,4096,-0.0001019361661748,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,4096,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__4096,4096,4096,-4.910001007379992e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,4096,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__4096,4096,4096,-0.00017087609739979996,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,4096,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__4096,4096,4096,-9.021844016389989e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,4096,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__4096,4096,4096,-3.5306220524999876e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,6144,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__6144,6144,6144,-0.00022397276188710008,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,6144,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__6144,6144,6144,-0.00017287163063880008,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,6144,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__6144,6144,6144,-0.0002457128939568,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,6144,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__6144,6144,6144,-0.0002343234955333001,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,6144,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__6144,6144,6144,-0.00023708689695920002,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,6144,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__6144,6144,6144,-3.5452256270300064e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,6144,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__6144,6144,6144,-4.2143277824000045e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,6144,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__6144,6144,6144,-8.06105526870006e-06,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,6144,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__6144,6144,6144,4.755696863799905e-06,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,6144,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__6144,6144,6144,0.00017435906920579985,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,6144,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__6144,6144,6144,-0.0001242353173438,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,6144,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__6144,6144,6144,-0.0001001558703137,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,6144,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__6144,6144,6144,-0.0001033292282955,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,6144,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__6144,6144,6144,-7.468590774800004e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,6144,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__6144,6144,6144,-3.7331061321299965e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,6144,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__6144,6144,6144,-3.3087417250000396e-07,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,6144,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__6144,6144,6144,-2.486096491339997e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,6144,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__6144,6144,6144,-0.00011735223961299994,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,6144,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__6144,6144,6144,-8.612433884989999e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,6144,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__6144,6144,6144,-4.597310908139999e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,6144,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__6144,6144,6144,-0.00012899148714500008,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,6144,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__6144,6144,6144,-0.00015433871885760003,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,6144,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__6144,6144,6144,-0.0001547239808133001,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,6144,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__6144,6144,6144,-0.00013997656787980003,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,6144,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__6144,6144,6144,5.822084494869987e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,6144,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__6144,6144,6144,-0.00010996151831930002,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,6144,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__6144,6144,6144,-9.084169869310005e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,6144,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__6144,6144,6144,-0.00012333159975240005,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,6144,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__6144,6144,6144,-0.00012424871965769995,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,6144,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__6144,6144,6144,-4.986734711560003e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,6144,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__6144,6144,6144,-9.17589495657e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,6144,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__6144,6144,6144,-5.546329339259999e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,6144,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__6144,6144,6144,-7.352913235079994e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,6144,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__6144,6144,6144,-6.552394916069996e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,fixed_update_scale,6144,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__6144,6144,6144,-0.0001649157857173,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,6144,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__6144,6144,6144,-0.00010885266237899995,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,6144,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__6144,6144,6144,-4.902838554699993e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,6144,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__6144,6144,6144,-3.9618040318599966e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,6144,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__6144,6144,6144,-0.00010516277689029993,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,standard,6144,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__6144,6144,6144,3.914104308929995e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,6144,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__6144,6144,6144,-0.00013298624980959996,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,6144,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__6144,6144,6144,-9.602716454540003e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,6144,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__6144,6144,6144,-0.00011290985275990003,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,6144,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__6144,6144,6144,-0.00010710493370429998,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed103,103,rslora,6144,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__6144,6144,6144,-8.213528781200003e-05,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,512,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.43353722617030144,-0.2607421875
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,512,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.43353722617030144,-0.2607421875
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,512,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,0.006062306463718414,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,512,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,0.047114316374063436,-0.0009765625
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,512,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,0.047114316374063436,-0.0009765625
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,512,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.2847292460501194,-0.0029296875
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,512,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.2847292460501194,-0.0029296875
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,512,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,0.15958648920059199,0.0009765625
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,512,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,0.290463212877512,-0.0625
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,512,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,0.290463212877512,-0.0625
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,512,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.33911978453397756,-0.1064453125
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,512,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.33911978453397756,-0.1064453125
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,512,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,0.12227266281843191,0.0029296875
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,512,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,0.1716320402920246,0.0029296875
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,512,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,0.1716320402920246,0.0029296875
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,512,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.1690286435186863,0.0322265625
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,512,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.1690286435186863,0.0322265625
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,512,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,-0.05548098310828209,0.044921875
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,512,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,-0.02418907731771469,0.04296875
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,512,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,-0.02418907731771469,0.04296875
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,512,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.22315204516053205,-0.07421875
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,512,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.22315204516053205,-0.07421875
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,512,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,0.047867909073829706,0.0009765625
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,512,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,0.05643065273761749,0.001953125
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,512,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,0.05643065273761749,0.001953125
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,512,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.266275204718113,-0.0009765625
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,512,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.266275204718113,-0.0009765625
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,512,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,0.06279333308339119,0.0009765625
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,512,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,0.06652246043086052,0.0009765625
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,512,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,0.06652246043086052,0.0009765625
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,512,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.04595654457807541,0.1328125
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,512,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.04595654457807541,0.1328125
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,512,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,-0.12177953869104391,0.193359375
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,512,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,-0.23720533773303037,0.193359375
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,512,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,-0.23720533773303037,0.193359375
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,512,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.29521260410547256,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,512,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.29521260410547256,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,512,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,0.136100385338068,0.060546875
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,512,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,0.0402559414505958,0.060546875
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,512,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,0.0402559414505958,0.060546875
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,512,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.05209262669086456,0.130859375
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,512,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.05209262669086456,0.130859375
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,512,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,-0.11500208079814911,0.1904296875
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,512,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,-0.20346921682357794,0.1923828125
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,512,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,-0.20346921682357794,0.1923828125
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,1024,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__1024,1024,1024,-0.029344712616875802,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,1024,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__1024,1024,1024,-0.029344712616875802,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,1024,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__960,960,960,0.002287211827933802,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,1024,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__1024,1024,1024,-0.0246723203454167,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,1024,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__1024,1024,1024,-0.0246723203454167,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,1024,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__1024,1024,1024,-2.0364529327489436,0.6455078125
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,1024,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__1024,1024,1024,-2.0364529327489436,0.6455078125
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,1024,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__960,960,960,-0.0043235393241048,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,1024,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__1024,1024,1024,-2.02986292517744,0.6455078125
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,standard,1024,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__1024,1024,1024,-2.02986292517744,0.6455078125
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,1024,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__1024,1024,1024,-0.05309842876158649,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,1024,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__1024,1024,1024,-0.05309842876158649,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,1024,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__960,960,960,0.0036716358736157,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,1024,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__1024,1024,1024,-0.048406586050987195,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,rslora,1024,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__1024,1024,1024,-0.048406586050987195,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,1024,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__1024,1024,1024,-0.0542576476000249,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,1024,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__1024,1024,1024,-0.0542576476000249,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,1024,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__960,960,960,-0.010637137573212295,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed107,107,fixed_update_scale,1024,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__1024,1024,1024,-0.043670537415891796,0.0
