task_family,run,seed,scaling_mode,condition_id,rule,allocation_rule,is_primary_allocation_rule,budget,n_adaptation_replicates,loss_delta_vs_exact_uniform,acc_delta_vs_exact_uniform,actual_cost,reference_cost,cost_gap
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,-0.5180694296335181,0.205078125,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,-0.0026284866617061337,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.0011744167325863334,0.0,1984.0,1984.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-0.0006946134186970668,0.0,3008.0,3008.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,-0.0004547520511550668,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,6144,3,-0.0001673788331875333,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,-0.042190179228782675,0.06705729166666667,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,-0.5180694296335181,0.205078125,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,-0.0027410917488548,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.0011744167325863334,0.0,1984.0,1984.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-0.0006946134186970668,0.0,3008.0,3008.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,-0.0004210685146972334,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,6144,3,-0.00010277505255846659,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,soft_dimension,soft_dimension,soft_dimension,True,512,3,0.0,0.0,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.51968877556889,0.205078125,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,soft_dimension,soft_dimension,soft_dimension,True,1536,3,0.0,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,soft_dimension,soft_dimension,soft_dimension,True,2048,3,-0.0013652436221794663,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,soft_dimension,soft_dimension,soft_dimension,True,3072,3,0.0,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-0.00021373904989256668,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,soft_dimension,soft_dimension,soft_dimension,True,6144,3,0.0,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,effective_rank,effective_rank,effective_rank,False,512,3,0.0,0.0,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,effective_rank,effective_rank,effective_rank,False,1024,3,-0.5768744275749972,0.251953125,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,effective_rank,effective_rank,effective_rank,False,1536,3,-0.0011542371939867997,0.0,1472.0,1472.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,effective_rank,effective_rank,effective_rank,False,2048,3,-0.0006353929735875334,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,effective_rank,effective_rank,effective_rank,False,3072,3,-0.00031218065608599983,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,effective_rank,effective_rank,effective_rank,False,4096,3,-0.0001731132894444333,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,effective_rank,effective_rank,effective_rank,False,6144,3,-2.4432888797800128e-05,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,gradient_norm,gradient_norm,gradient_norm,False,512,3,-0.023279139151175837,0.0859375,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,gradient_norm,gradient_norm,gradient_norm,False,1024,3,-0.014405704879512366,0.0,960.0,960.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,gradient_norm,gradient_norm,gradient_norm,False,1536,3,-0.009088260606707399,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,gradient_norm,gradient_norm,gradient_norm,False,2048,3,-0.0011457909810512,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,gradient_norm,gradient_norm,gradient_norm,False,3072,3,-0.0005327819186883666,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,gradient_norm,gradient_norm,gradient_norm,False,4096,3,-0.00033388496861640004,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,gradient_norm,gradient_norm,gradient_norm,False,6144,3,-0.00019335069130950008,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,-0.04937069118022919,0.0888671875,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,-0.5719026500203958,0.251953125,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,-0.008854355342919033,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.0011528257164173,0.0,1984.0,1984.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-0.0005607479057895667,0.0,3008.0,3008.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,-0.00021735654930429997,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,6144,3,-0.00012775838452703343,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,-0.04937069118022919,0.0888671875,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,-0.5719026500203958,0.251953125,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,-0.009288696775911367,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.0011528257164173,0.0,1984.0,1984.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-0.0005607479057895667,0.0,3008.0,3008.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,-0.00026544342108540003,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,6144,3,-7.75297036549667e-05,0.0,6144.0,6144.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,soft_dimension,soft_dimension,soft_dimension,True,512,3,0.0,0.0,512.0,512.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.5768744275749972,0.251953125,1024.0,1024.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,soft_dimension,soft_dimension,soft_dimension,True,1536,3,0.0,0.0,1536.0,1536.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,soft_dimension,soft_dimension,soft_dimension,True,2048,3,-0.0006353929735875334,0.0,2048.0,2048.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,soft_dimension,soft_dimension,soft_dimension,True,3072,3,0.0,0.0,3072.0,3072.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-0.0001731132894444333,0.0,4096.0,4096.0,0.0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,soft_dimension,soft_dimension,soft_dimension,True,6144,3,0.0,0.0,6144.0,6144.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,512,3,-0.015480002584119967,0.024627124523066295,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,1024,3,-0.004432109255954834,0.0,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,1536,3,-0.0007602262811071675,0.0003468609087755962,1472.0,1472.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,2048,3,-1.7324187949499987e-05,0.0,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,3072,3,-0.00011484053304423349,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,4096,3,-6.277143226456668e-05,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,512,3,-0.13090324481452376,0.04162330905306966,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,1024,3,0.012988255245199533,-0.0006937218175511924,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,1536,3,0.0027309656324090333,0.0003468609087755962,1472.0,1472.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,2048,3,0.0026274333729632334,0.0,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,3072,3,-0.00024605971336896706,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,4096,3,0.0007642802631820335,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,-0.1453629753375029,0.032258064516129115,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,0.00010128030789280026,0.0,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,0.003157145327245899,0.0,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,0.002074004673604833,0.0,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,0.0011966955876142663,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,0.0012406428173982996,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,-0.17642078838629982,0.04023586541796742,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,0.00010128030789280026,0.0,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,0.0024870628183510653,0.0,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,0.002074004673604833,0.0,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,0.0011966955876142663,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,0.0012406428173982996,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,512,3,0.03335725236716386,-0.02219909816163712,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.004432109255954834,0.0,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,1536,3,0.0,0.0,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,2048,3,2.130366857943285e-05,0.0,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,3072,3,0.0,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-6.277143226456668e-05,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,effective_rank,effective_rank,effective_rank,False,512,3,-0.0006063141076051067,0.015608740894901163,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,effective_rank,effective_rank,effective_rank,False,1024,3,-0.0037044741509225667,0.0006937218175511924,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,effective_rank,effective_rank,effective_rank,False,1536,3,-0.006918942145202067,0.0006937218175511924,1472.0,1472.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,effective_rank,effective_rank,effective_rank,False,2048,3,3.739311500343401e-05,0.0,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,effective_rank,effective_rank,effective_rank,False,3072,3,-0.00010672479624363341,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,effective_rank,effective_rank,effective_rank,False,4096,3,0.00012390934573073328,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,gradient_norm,gradient_norm,gradient_norm,False,512,3,-0.12891411102669875,0.04301075268817204,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,gradient_norm,gradient_norm,gradient_norm,False,1024,3,0.017515920484428866,-0.0013874436351023849,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,gradient_norm,gradient_norm,gradient_norm,False,1536,3,0.0012923114837130993,0.0006937218175511924,1472.0,1472.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,gradient_norm,gradient_norm,gradient_norm,False,2048,3,0.0020798000691512335,0.0,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,gradient_norm,gradient_norm,gradient_norm,False,3072,3,-0.00017841874279060006,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,gradient_norm,gradient_norm,gradient_norm,False,4096,3,0.0009510647135641334,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,-0.11484767644925535,0.023239680887963982,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,0.00023459857623696692,0.0003468609087755962,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,0.001136496030905467,0.0,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,0.0025533056390567334,0.0,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,0.0011450535578358331,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,0.0012122871001462997,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,-0.1506910109727737,0.037807839056538395,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,0.00023459857623696692,0.0003468609087755962,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,0.0017189546263713332,0.0,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,0.0025533056390567334,0.0,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,0.0011450535578358331,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,0.0012122871001462997,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,soft_dimension,soft_dimension,soft_dimension,True,512,3,0.05188589990449127,-0.0218522372528616,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.0037044741509225667,0.0006937218175511924,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,soft_dimension,soft_dimension,soft_dimension,True,1536,3,0.0,0.0,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,soft_dimension,soft_dimension,soft_dimension,True,2048,3,5.9629891273200196e-05,0.0,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,soft_dimension,soft_dimension,soft_dimension,True,3072,3,0.0,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,soft_dimension,soft_dimension,soft_dimension,True,4096,3,0.00012390934573073328,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,False,512,3,0.08940543915056914,-0.02983003815469994,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,False,1024,3,0.011347885853169967,-0.0020811654526535772,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,False,1536,3,0.0012751909982680343,0.001734304543877981,1472.0,1472.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,False,2048,3,-0.0030353562693178674,0.0,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,False,3072,3,0.0082521129251263,-0.0006937218175511924,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,False,4096,3,-4.688451345073325e-05,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,False,512,3,-0.10148038224362681,0.020464793617759325,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,False,1024,3,0.022671658385504962,-0.006590357266736069,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,False,1536,3,0.005582286427433866,-0.002081165452653355,1472.0,1472.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,False,2048,3,0.0048836783344133,0.0,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,False,3072,3,-3.747668933283341e-05,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,False,4096,3,0.0009718349738420668,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,-0.13882077396680945,0.021852237252861745,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,0.016079208476031535,-0.0038154699965313363,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,0.011585232775569198,-0.004162330905307043,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.0010870643379377002,0.0,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,0.0007275989320499997,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,0.0012710485755983998,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,-0.16533707597584021,0.03815469996531399,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,0.016079208476031535,-0.0038154699965313363,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,-0.007433989137266402,0.0,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.0010870643379377002,0.0,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,0.0007275989320499997,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,0.0012710485755983998,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,soft_dimension,soft_dimension,soft_dimension,True,512,3,0.029097254692660484,-0.022199098161637083,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,soft_dimension,soft_dimension,soft_dimension,True,1024,3,0.011347885853169967,-0.0020811654526535772,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,soft_dimension,soft_dimension,soft_dimension,True,1536,3,0.0,0.0,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,soft_dimension,soft_dimension,soft_dimension,True,2048,3,0.004201884670270267,-0.0003468609087755962,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,soft_dimension,soft_dimension,soft_dimension,True,3072,3,0.0,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-4.688451345073325e-05,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,512,3,0.12214391420915487,-0.04301075268817208,512.0,512.0,0.0
